	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
413	wfo-0001030781	invalid_json_followup	213	133	NA	97	116	36	NA	NA	0.2-4,0.5-6,0.5-8,1-10,1-12,1-2,1.5-2,1.5-9,1.6-2.2,10-40,15-35,2-20,4-15,7.5-9,anther,apart,apex,apiculate,axillary,base,berry,brown,bud,cell,cm,connivent,corolla,covering,decurrent,deep,dot,filament,flower,fruit,glabrous,globose,green,green-white,hair,herb,lanceolate,lateral,leaf,lengthening,light,like,lobe,long,make,mm,mucilaginous,obovate,odd-pinnate,ovate,ovate-lanceolate,ovoid,pedicel,pentagonal,petiole,pilose,plant,pointed,pore,poricidal,pubescent,purple,rachi,rarely,rotate-pentagonal,rounded,scattered,seed,simple,size,slightly,slit,small,sometimes,sparsely,stem,stigma,style,subovoid,subtending,terminal,testal,thick,throughout,tip,tube,typically,unwinged,violet,wall,wet,white,x	0-5,1-1.5,1-4,1-8,1.5-12,2-3,2.5-14,2.5-3.5,3-4,3-6,5-6,5-7,5-8,5-merou,6-7,abaxially,abruptly,acumen,adaxially,ag,along,alyx,apparently,articulated,axe,blade,borne,broadly,brownish,caly,capitat,chartaceous,ciliate,condition,cuneate,dark,decreasing,densely,diameter,digestion,distal,dorsally,drying,eaf,edge,eed,elliptic,end,enzyme,erect,especially,exceeding,finely,flat,folded,forked,fresh,geminat,generally,glabrou,glandular,gradually,gray-green,greenish,hair-like,half,high,homostylous,honeycomb-shaped,interjected,larger,leaflet,living,low-growin,lower,margin,membranous,midrib,minutely,narrowed,nflorescence,orbicular,orolla,pair,papillose,peduncle,perfect,petiolulate,plurifoliate,puberulent,removed,ruit,sessile,seudostipule,short,singly,somewhat,spaced,specimen,stamen,ste,stolo,straight,tall,tamen,tem,toward,tri-,tuber,unit,usually,vary,whitish,wide,yellow,ympodial	\u201chair-like\u201,age,arrangement,calyx,capitate,characteristic,colour,connation,decument,decurrency,feature,form,growth,height,history,inflorescence,length,life,minor,na,new,number,ovary,papilla,perennial,reproduction,scar,shape,spacing,surface,texture,type,value,width,winging,young	NA	NA
414	wfo-0001030782	invalid_json_followup	198	124	NA	89	109	35	NA	NA	0.4-1.5,1-2,1.2-3.9,1.3-1.6,1.5-2,11-47,12-30,13-22,15,2,2.4-11.5,3-10,3-5,4.6-26,7-15.6,acuminate,acute,anther,apex,attenuate,axillary,base,berry,broadly,bud,cell,clavate,cm,connivent,corolla,covering,deep,diameter,elliptic,filament,flower,forked,fruit,glabrescent,glabrous,globose,green,green-white,hair,herb,lanceolate,lateral,leaf,lilac,lobe,make,medium,mm,mottled,mucilaginous,odd-pinnate,ovate,ovoid,pedicel,pentagonal,petiole,petiolulate,plant,pore,poricidal,purple,ripe,rotate,rounded,scarce,seed,sessile,short,size,stigma,style,subtending,terminal,testal,thick,throughout,tip,tube,wall,wet,white,winged,x,yellow	0-1,0-7,1-3,1-5,1-6,1.5-7.5,1.6-4.6,2-3,2.2-4,4-11.6,4-6,5-20,5-merou,6-8,abaxiall,abaxially,acumen,adaxially,ag,along,alyx,apart,apparently,arranged,articulated,asymmetric,axe,basiscopic,bead,blade,brownish,capitat,condition,coriaceous,cuneate,dark,decreasing,digestion,distal,dorsally,drying,eaf,edge,eed,enzyme,exceeding,flat,folded,fresh,geminat,generally,glabrou,greenish,hair-like,hal,half,high,homostylous,honeycomb-shaped,inconspicuous,interjected,leaflet,lengthening,light,like,living,long,lower,moniliform,multiple,necklace,nflorescence,orbicular,orolla,pair,peduncle,perfect,plurifoliate,prominently,rachi,removed,ruit,second,seudostipule,side,slit,smaller,sometimes,spaced,specimen,stamen,stolon,straight,subequal,tal,tamen,tem,tissue,totally,toward,tri-,tuber,typically,unit,usually,vary,whitish,wide,ympodial	\u201chair-like\u201,arrangement,calyx,capitate,characteristic,colour,connation,decurrency,feature,form,growth,height,history,inflorescence,length,life,minor,na,new,number,ovary,papilla,perennial,reproduction,scar,shape,spacing,stem,surface,texture,type,value,width,winging,young	NA	NA
415	wfo-0001030802	success	171	127	76	95	76	32	73	3	.3,.5,0.5-1,0.5-1.5,1,1-1.1,1-1.2,1-1.5,2-3,2-5,2.5-3,3-4,3-6,5-10-flowered,acuminate,acute,anther,anthesi,apex,bark,base,berry,brown,bud,calyx,campanulate,cm,cordate,corolla,deeply,deflexed,dia,difoliate,dry,exudate,filament,filiform,flattened-reniform,fruit,glabrous,gland,glandular,globose,halfway,heart-shaped,internodal,irregularly,leaf,length,lobe,lobed,long,long-triangular,minutely,mm,ovary,ovoid,pale,papillate,pedicel,petiole,pitted,plant,pore,poricidal,pubescent,red,reddish,scar,shaped,shrub,simple,single-celled,somewhat,spaced,specimen,stem,stigma,strongly,style,subshrub,surface,tear-drop,tip,tipped,trichome,tube,unifoliate,uniseriate,variable,white,widely,x,yellowish,young	.5mm,0,0.25-0.4,0.5-0.75,0.7-1cm,0.75-1,0.9-1,2-2.5,3-3.5x,4-5mm,4-6,abaxially,abrupt,adaxially,along,appearing,basal,becoming,beginning,beneath,cucullate,densely,denser,eaf,edicel,eed,ellipsoid,evenly,except,exerted,free,fruiting,geminat,glandurla,hanging,incrassate,inflorescenc,invest,lamina,later,lateral,line,live,lower,m.,main,margin,markedly,material,midvein,near,nflorescence,obconic,older,pair,palmate,papillose,per,persistently,portion,prominent,pubescen,raised,ruit,slender,soon,stigm,straight,tapering,trichoem,ud,unit,vein,woody,yellow,ympodial	4-5,arrangement,coat,colour,connation,decurrency,feature,flower,form,growth,height,history,inflorescence,life,midpoint,na,new,number,papilla,perennial,prickle,ray,reproduction,seed,shape,size,spacing,texture,tuberculation,type,width,winging	.3,.5,0.5-1,0.5-1.5,1,1-1.1,1-1.2,1-1.5,2-3,2-5,2.5-3,3-4,3-6,5-10-flowered,acuminate,acute,anthesi,base,berry,brown,campanulate,cm,cordate,deeply,deflexed,dia,difoliate,exudate,filiform,flattened-reniform,glabrous,gland,glandular,globose,halfway,heart-shaped,internodal,irregularly,length,lobed,long,long-triangular,minutely,mm,ovoid,pale,papillate,pitted,poricidal,pubescent,red,reddish,shaped,shrub,simple,single-celled,somewhat,spaced,stigma,strongly,subshrub,surface,tear-drop,tip,tipped,trichome,unifoliate,uniseriate,variable,white,widely,x,yellowish	4-5,na,perennial
416	wfo-0001030809	success	154	132	81	88	66	44	72	9	.5,0.5-1,1-1.5,1.4-1.5,1.5-2.4,1.5-3.5,2-2.5,2.3-5.5,4.5-5,5-8,6-8,8,9.9-12,acute,anther,anthesi,apex,appearing,bark,base,berry,branched,broadly,calyx,campanulate,clavate,cm,corolla,curl-tipped,deflexed,deltoid,dia,ellipsoid,elliptic,erect,falcate,filament,fruit,glabrous,globose,golden,green,hair,leaf,lobe,lobed,long,minor,minutely,mm,nearly,opposite,ovary,ovate,overtopping,pedicel,petiole,planar,pore,poricidal,round,scar,several,shining,shoot,simple,size,slender,slightly,small,stem,stigma,style,tapering,terminal,time,tip,tomentose,tree,triangular,trichome,tube,unequal,uniseriate,white,x,yellow-brown,young	0.2,1-1.25,1.2-1.4,20-60-flowered,across,along,also,apar,beneath,caly,curved,dark-papillo,deciduous,dense,densely,difoliate,distally,eaf,edicel,eed,especially,evenly,exserted,free,fruiting,geminat,hidden,interpetalar,known,large,lateral,leave,like,lon,long-papillose,lower,main,major,markedly,mature,membranous,middle,midrib,nflorescence,older,one,portion,present,pubescent,ruit,scattered,shinin,sinus,soon,spaced,straight,tall,three,two,ud,underside,unit,vein,wide,widest,ympodial	0.5,1,1.5,20-60,alternate,apart,arrangement,bud,coat,colour,connation,dark-papillose,decurrency,dry,embryo,feature,flower,form,growth,height,history,inflorescence,length,life,midpoint,na,new,number,papilla,perennial,plant,prickle,ray,reproduction,seed,shape,spacing,specimen,surface,texture,tuberculation,type,width,winging	.5,0.5-1,1-1.5,1.4-1.5,1.5-2.4,1.5-3.5,2-2.5,2.3-5.5,4.5-5,5-8,6-8,8,9.9-12,acute,anthesi,appearing,base,berry,branched,broadly,calyx,campanulate,clavate,cm,curl-tipped,deflexed,deltoid,dia,ellipsoid,elliptic,erect,falcate,glabrous,globose,golden,green,hair,leaf,lobe,lobed,long,minutely,mm,nearly,opposite,ovate,overtopping,planar,poricidal,round,several,shining,shoot,simple,size,slender,slightly,small,tapering,terminal,time,tip,tomentose,tree,triangular,trichome,tube,unequal,uniseriate,white,x,yellow-brown	0.5,1,1.5,20-60,alternate,apart,dark-papillose,na,perennial
417	wfo-0001030810	success	191	118	74	71	120	47	52	22	0.2,acute,anther,apart,apex,axillary,base,bipinnate,blue,borne,branched,calyx,chartaceous,clavate,cm,colour,densely,elliptic,elliptical,erect,filament,flattened,flower,fruit,glabrous,globose,green,hair,leaf,leafy,lobe,long,longitudinal,mm,multicellular,oblong,occasionally,opening,opposed,pedicel,pentagonal,petiole,pinnate,pitted,plurifoliate,pore,pubescent,rounded,shallowly,shaped,shoot,shrub,simple,size,slit,stem,stigma,style,subglabrous,surface,tardily,tear-drop,time,tip,tube,unicellular,uniseriate,unknown,violet,woody,x	0.2–0.3,0.3,0.4,0.5–,0.5–0.8,0.6–1.0,0.7–1.4,0.8–5.5,0.95–2.0,0–,1,1.0–1.5,1.0–2.0,1.0–3.0,1.1–2.0,1.1–2.2,1.2–1.5,1.5–1.9,1–2,1–3,1–5,2.9–4.5,20–100,2–3,2–4,3.0–5.0,3.3–5.5,3.3–8.5,3.5–4.6,3–19,4–14,4–5,4–7,5,5–15,5–30,5–32,6–10,6–22,7–10,7–11,8–10,abaxially,absen,accrescent,adaxiall,adaxially,ag,along,anthesi,articulated,axe,ba,blade,brown,cell,connivent,cylindrical,dark,decreasing,denser,diameter,divided,eaf,eed,equal,especially,fleshy,geminat,greyish,half,hig,indumentum,irregular,lon,lower,m.,margin,midrib,midvein,moderately,narrow,nflorescence,obtu,older,orolla,oung,pair,pale,peduncle,perfect,pinnae,poricidal,primary,rarely,reflexed,ruit,secondary,shiny,side,sometimes,spaced,sparsely,stone,straight,tamen,tomentose,unit,vary,white,wide,wing,yellow,ympodial,–2.5,–3,–3.4,–4.5,–5.0,–8	0.2-0.3,0.6-1.0,0.8-5.5,1-2,1.0-1.5,1.2-1.5,1.5-1.9,20-100,3,3.3-8.5,4-14,4-7,5-15,5-32,6-10,6-22,7-10,7-11,8-10,age,arrangement,corolla,decurrency,feature,form,geminate,growth,height,history,inflorescence,length,life,na,number,ovary,papilla,plant,reproduction,scar,seed,shape,spacing,texture,type,width,winging,young	0.2,acute,apart,axillary,bipinnate,blue,borne,branched,chartaceous,clavate,cm,densely,elliptic,elliptical,erect,flattened,glabrous,globose,green,hair,leaf,leafy,long,longitudinal,mm,multicellular,oblong,occasionally,opening,opposed,pentagonal,pinnate,pitted,plurifoliate,pubescent,rounded,shallowly,shaped,shoot,shrub,simple,slit,subglabrous,tardily,tear-drop,time,unicellular,uniseriate,unknown,violet,woody,x	0.2-0.3,0.6-1.0,0.8-5.5,1-2,1.0-1.5,1.2-1.5,1.5-1.9,20-100,3,3.3-8.5,4-14,4-7,5-15,5-32,6-10,6-22,7-10,7-11,8-10,age,geminate,na
418	wfo-0001030822	success	146	126	72	88	58	38	68	4	0.1-0.2,0.4-1,0.5-1.5,0.8-1,0.9-1,1.5-2,11-15.5,2-2.5,2-3.8,2-5,3-3.5,3-5,3.5-7,5-6,5-7,acute,anther,anthesi,apex,attenuate,base,berry,calyx,clavate,closely,clustered,cm,completely,corolla,cucullate,cup,decurrent,deflexed,elliptic-obovate,filament,filiform,flattened-reniform,flower,glabrous,globose,green,inflorescence,internodal,later,leaf,lobe,lobed,long-ellipsoid,minor,minutely,mm,nearly,occasionally,onto,open,opposite,ovary,papillose,pedicel,petiole,pitted,planar,pore,poricidal,red-papillose,scar,shaped,shiny,shrub,simple,size,spaced,stem,stigma,strongly,style,surface,tapering,tear-drop,tip,tube,usually,white,winged,woody,x,yellowish-brown,young	.2,0-0.5,0.4,1-1.2,1-1.5,8-9,abaxially,adaxially,ba,beneath,broadly,cucullat,deltate,dia,differing,difoliate,eaf,edicel,eed,erect,exserted,fleshy,free,fruiting,geminat,incrassate,inflorescenc,lateral,lon,long,lower,main,major,margin,middle,minute,near,nflorescence,older,pair,pale,papillo,perhaps,portion,present,revolute,ruit,slightly,somewhat,sparsely,tall,tan,ud,unit,vein,widest,yellowish,ympodial	0.2,alternate,arrangement,bark,bud,coat,colour,connation,decurrence,decurrency,dry,embryo,feature,form,fruit,growth,height,history,length,life,midpoint,na,new,number,papilla,plant,prickle,ray,reproduction,seed,shape,spacing,specimen,texture,tuberculation,type,width,winging	0.1-0.2,0.4-1,0.5-1.5,0.8-1,0.9-1,1.5-2,11-15.5,2-2.5,2-3.8,2-5,3-3.5,3-5,3.5-7,5-6,5-7,acute,anthesi,attenuate,base,berry,clavate,closely,clustered,cm,completely,cucullate,cup,decurrent,deflexed,elliptic-obovate,filiform,flattened-reniform,glabrous,globose,green,internodal,later,leaf,lobed,long-ellipsoid,minutely,mm,nearly,occasionally,onto,open,opposite,papillose,pitted,planar,poricidal,red-papillose,shaped,shiny,shrub,simple,spaced,stem,strongly,tapering,tear-drop,tip,usually,white,winged,woody,x,yellowish-brown	0.2,alternate,decurrence,na
419	wfo-0001030871	success	248	161	110	120	128	41	104	6	0-120,0.2-0.4,0.3-4,0.6-1.5,0.7-1.3,1-18,1.3-2,1.5-3,1.8-2.6,2-8,3-5,3.5-14,4.5-6.5,5-33,6-40,abruptly,acuminate,acute,adaxial,along,anther,anthesi,apart,apex,apical-lateral,attenuate,base,becoming,berry,blunt-tipped,brown,bud,calyx,campanulate,cm,continued,corolla,dark,dehiscing,deltoid,dendritic-echinoid,directed,due,echinoid,elongate,entire,extend,filament,fleshy,flower,free,fruit,glabrescent,glabrous,granular-tomentose,greenish,growth,hair,honeycombed,introrse,large,lateral,leaf,length,lobe,long,long-stalked,longer,longitudinal,mixed,mm,mostly,multangulate,narrowly,nearly,oblong,obtuse,orbicular,ovate,ovate-lanceolate,pale,partly,pedicel,petiole,pore,probably,purple,ray,reniform,reticulate-punctate,ripe,rotate-stellate,sessile,short,short-stalked,shrub,side,simple,slit,sometimes,stem,stigma,style,subglobose,suborbicular,sulcate,terete,terminal,tomentose,toward,tree,tube,unarmed,usually,violet,white,x,yellow,yellowish,young	.2-3,.8-3.5,.9-1.2,/30-1/5,0.4-1.8,0.7-2.5,1-1.3,1.3-3,1.4-2.7,1.5-6,1.8-3.5,1/2,1/2-3/4,1/4,1/4-1/3,11,2-3,2.8-4.5,3-32,3-4.4,3-6,30,4.8-9.5,5-7,7-12,9-13,abaxially,accrescent,adaxially,ag,apparently,appressed,appressed-tomentose,articulated,axe,axillary,ba,bark,blade,branch,branched,capitat,chartaceous,closely,conical,decurrent,dendritic-echinoi,dendritic-multangulate,densely,diameter,distal,eaf,earl,early,echinoi,eed,elliptic,equal,erect,evident,exserted,fruiting,glabrescen,grayish,green,held,high,inserted,lobed,long-,lower,m.,main,margin,midvein,minute,multangulat,nflorescence,nodding,occasionally,often,older,open,orbicula,orolla,overlapping,peduncle,perfect,plait,plurifoliate,porrect-stellate,present,prominent,pubescent,rachi,rather,reflexed,relatively,ruit,runk,scabridulous,short-,small,somewhat,soon,spaced,sparingly,sparsely,splitting,stamen,stellate-tomentose,striate,strongly,suture,tamen,testa,thick,thick-stalked,thin-stalked,time,unarme,unit,vary,vein,velutinous,way,wide,ympodial	0.2-3,age,arrangement,capitate,coat,colour,connation,decument,decurrency,dry,embryo,feature,form,height,history,inflorescence,life,midpoint,minor,na,new,number,ovary,papilla,perennial,plant,prickle,reproduction,scar,seed,shape,size,spacing,specimen,surface,texture,tip,tuberculation,type,width,winging	0-120,0.2-0.4,0.3-4,0.6-1.5,0.7-1.3,1-18,1.3-2,1.5-3,1.8-2.6,2-8,3-5,3.5-14,4.5-6.5,5-33,6-40,abruptly,acuminate,acute,adaxial,along,apart,apex,apical-lateral,attenuate,becoming,berry,blunt-tipped,brown,campanulate,cm,continued,dark,dehiscing,deltoid,dendritic-echinoid,directed,due,echinoid,elongate,entire,extend,fleshy,free,glabrescent,glabrous,granular-tomentose,greenish,growth,hair,honeycombed,introrse,large,lateral,length,long,long-stalked,longer,longitudinal,mixed,mm,mostly,multangulate,narrowly,nearly,oblong,obtuse,orbicular,ovate,ovate-lanceolate,pale,partly,petiole,pore,probably,purple,ray,reniform,reticulate-punctate,ripe,rotate-stellate,sessile,short,short-stalked,shrub,side,simple,slit,sometimes,stem,subglobose,suborbicular,sulcate,terete,terminal,tomentose,toward,tree,unarmed,usually,violet,white,x,yellow,yellowish	0.2-3,age,capitate,decument,na,perennial
420	wfo-0001030872	success	166	131	77	96	70	35	76	1	0.5,0.8-1,0.8-2,1-1.2,1-1.5,1-2,1.2-3,1.5-2,1.5-5,12-18,2-5,3-7,4-6,5.5-7,6-12.5,acuminate,acute,anther,anthesi,apex,area,bark,base,berry,black,broadly,brown,calyx,closely,cm,corky,corolla,crateriform,dark,deflexed,deltoid,dia,dry,ellipsoid-ovoid,elliptic,erect,filament,fleshy,glabrate,glabrous,globose,green,large,leaf,lenticel,lenticellate,less,like,live,lobe,lobed,material,minor,minutely,mm,nearly,oblique,opposite,ovary,ovate,pale,papillose,pedicel,petiole,pore,poricidal,puberulent,rather,red-glandular-puberulent,reddish-glandular,rounded,scar,shaped,simple,size,small,spaced,specimen,stem,stigma,strongly,style,tear-drop,tip,tree,treelet,tube,white,woody,x,young	.5,0.5-1,1.2-1.5,4-6-flowered,5-6,adaxial,age,along,appearing,beginning,caly,center,closed,completely,consisting,cucullate,darker,densely,difoliate,eaf,edicel,eed,exserted,free,fruiting,full,geminat,hooded,incurved,inflorescenc,known,lon,long,lower,major,margin,middle,nerve,nflorescence,older,one,overlapping,pair,paler,petal,planar,portion,primary,prominent,proximal,raised,reddish-glandular-puberulent,relative,rest,ridge,ruit,shining,shorter,side,slightly,soon,straight,styl,tall,tapering,thickened,ud,unit,widest,ympodial	arrangement,bud,coat,colour,connation,decurrency,embryo,feature,flower,form,fruit,growth,height,history,inflorescence,length,life,midpoint,na,new,number,papilla,plant,prickle,ray,reproduction,seed,shape,spacing,surface,texture,tuberculation,type,width,winging	0.5,0.8-1,0.8-2,1-1.2,1-1.5,1-2,1.2-3,1.5-2,1.5-5,12-18,2-5,3-7,4-6,5.5-7,6-12.5,acuminate,acute,area,base,berry,black,broadly,brown,closely,cm,corky,crateriform,dark,deflexed,deltoid,dia,ellipsoid-ovoid,elliptic,erect,fleshy,glabrate,glabrous,globose,green,large,leaf,lenticel,lenticellate,less,like,live,lobed,material,minutely,mm,nearly,oblique,opposite,ovate,pale,papillose,poricidal,puberulent,rather,red-glandular-puberulent,reddish-glandular,rounded,shaped,simple,small,spaced,stem,strongly,style,tear-drop,tip,tree,treelet,white,woody,x	na
421	wfo-0001030882	success	144	121	65	80	64	41	57	8	0.5-0.75,0.5-1,0.5-1.1,0.8-1.1,0.8-2.4,0.9-1.1,1-1.5,1-4,2,2-5.4,2-6,2.2-4.6,3/4,6.5-15.6,acuminate,anther,anthesi,apex,attenuate,bark,base,berry,calyx,capitate,closely,cm,corolla,deflexed,deltoid,elliptic,erect,filament,fruit,glabrous,globose,green,leaf,lobe,lobed,minor,minutely,mm,narrowly,nearly,occasionally,opposite,ovary,overlapping,ovoid,ovoid-reniform,pale,papillose,pedicel,petiole,pitted,pore,poricidal,scar,shaped,short,shrub,simple,size,small,spaced,stem,stigma,style,surface,tapering,tear-drop,tip,tree,truncate,tube,way,white,woody,x,young	.1,.5,0.75-1,1-1.3,1.6-2,3-3.5,8-12,?,accrescent,beginning,beneath,conical,crenulate,dia,differing,difoliate,eaf,edicel,eed,exserted,extreme,free,fruiting,geminat,inflorescenc,lateral,lightly,lon,long,lower,main,major,margin,middle,nflorescence,older,one,pair,paler,papillo,peelin,planar,portion,prominent,raised,ruguse,ruit,slender,slightly,soon,straight,tall,tan,terminal,thick,thickened,transversely,tub,ud,unit,vein,widest,yellowish,ympodial	0.1,3,5.5,alternate,arrangement,bud,coat,colour,connation,decurrency,dry,feature,flower,form,growth,height,history,inflorescence,length,life,midpoint,na,new,number,papilla,peeling,perennial,plant,prickle,ray,reproduction,rugose,seed,shape,spacing,specimen,texture,tuberculation,type,width,winging	0.5-0.75,0.5-1,0.5-1.1,0.8-1.1,0.8-2.4,0.9-1.1,1-1.5,1-4,2,2-5.4,2-6,2.2-4.6,3/4,6.5-15.6,acuminate,attenuate,base,berry,capitate,closely,cm,deflexed,deltoid,elliptic,erect,glabrous,globose,green,leaf,lobed,minutely,mm,narrowly,nearly,occasionally,opposite,overlapping,ovoid,ovoid-reniform,pale,papillose,pitted,poricidal,shaped,short,shrub,simple,small,spaced,tapering,tear-drop,tree,truncate,way,white,woody,x	0.1,3,5.5,alternate,na,peeling,perennial,rugose
422	wfo-0001030883	success	179	126	76	90	89	36	69	7	-3,.05,.1,.5,0.5-3,0.5-5,1-1.1,1-1.3,1-1.5,1.5-2,18-44.5,2-5,3-3.5,3/4,5-6,9.5-27.5,acuminate,acute,anther,anthesi,apart,apex,bark,base,berry,calyx,clavate,cm,corolla,dark,dia,dry,elliptic,filament,finely,fleshy,fruit,glabrous,glandular,globose,green,inflorescence,leaf,like,lobe,lobed,long,long-acuminate,malodorous,massive,minute,minutely,mm,narrowly,occasionally,opposite,ovary,ovate,ovoid-reniform,papillate,papillose,pedicel,petiole,pitted,plant,poricidal,puberulent,scar,seed,shaped,shrub,size,slender,stem,stigma,stout,strongly,style,surface,tapering,tear-drop,tip,triangular,trichome,tube,uniseriate,way,white,x,young	1-1.2,1-4,1.5-3.5,10-18,20-50-flowered,3-4,accrescent,across,appearing,approximatately,arching,becoming,branched,brown,bu,cell,collapsed,collection,deflexed,differing,difoliate,eaf,edicel,eed,epidermal,erect,evenly,free,fruiting,furcate,geminat,geminate,hard,hollow,imbedded,laminar,large,later,lateral,lenticellat,less,little,live,living,lon,lower,main,markedly,material,middle,midrib,nflorescence,oblique,older,pair,pale,papillo,perpendicular,petaloid,placenta,pore,portion,present,proximal,pulp,quite,rather,reflexed,reticulate,ruit,russet,slightly,sometimes,soon,spaced,straight,tall,tan,thick,time,two,ud,unit,upper,vein,wall,widest,woody,ympodial	20-50,alternate,arrangement,bud,coat,colour,connation,decurrency,embryo,feature,flower,form,growth,height,history,length,lenticellate,life,midpoint,minor,na,new,number,papilla,perennial,prickle,ray,reproduction,shape,spacing,specimen,texture,tuberculation,type,width,winging	-3,.05,.1,.5,0.5-3,0.5-5,1-1.1,1-1.3,1-1.5,1.5-2,18-44.5,2-5,3-3.5,3/4,5-6,9.5-27.5,acuminate,acute,apart,base,berry,calyx,clavate,cm,dark,dia,elliptic,finely,fleshy,glabrous,glandular,globose,green,leaf,like,lobed,long,long-acuminate,malodorous,massive,minute,minutely,mm,narrowly,occasionally,opposite,ovate,ovoid-reniform,papillate,papillose,pitted,poricidal,puberulent,shaped,shrub,slender,stout,strongly,tapering,tear-drop,tip,triangular,trichome,tube,uniseriate,way,white,x,young	-1.5,20-50,alternate,di,lenticellate,na,perennial
423	wfo-0001030884	success	218	151	111	123	95	28	105	6	0.3,0.4-3,0.5,0.8-1,0.9-5,1,1-1.5,1.5,1.5-2,2-5,4-13,5,5-30,6-25,6-8,7-8,9-11,abruptly,acute,along,anther,anthesi,apex,bark,base,berry,brown,c.,calyx,capitate,cm,connivent,dark,decurrent,densely,di-,diameter,elliptic,equal,extend,filament,flower,geminate,glabrous,green,greenish,growth,inflorescence,lateral,leaf,length,like,lobe,lobed,long,long-stalked,long-styled,long-triangular,mature,midpoint,minute,minutely,mixture,mm,moderately,new,node,occasionally,onto,ovary,ovoid-reniform,pale,pedicel,petiole,plant,pore,poricidal,porrect,present,prickly,pubescent,ray,red,reddish,reflexed,sagittate,scar,sessile,short,short-stalked,short-styled,shrub,simple,size,slender,sparsely,spherical,spreading,stellate,stem,stiff,stigma,strongly,style,surface,tannish,tapering,tip,treelet,trichome,trifoliate,tube,unicellular,unit,upward,varying,way,white,wide,wing,winged,yellow,young	.2,.5,.7,0.3-0.5,0.5-1.2,1-1.2,1-3,1.5-2.5,10,100,2,4-5,4.5-5,5-6,5-merous,5.5-7,6-10,>,abaxial,abaxially,adaxial,adaxiall,also,alyx,andromonoeciou,apar,arme,articulated,basal,blade,broad-based,conical,curved,differing,directed,discolorous,distal,eaf,eed,extending,flowering,free,fruiting,glandular,gray-tinged,gree,half,herbaceous,heterostylous,infructescence,leafy,lower,magnification,margin,midrib,nflorescence,older,one,open,orolla,oung,outlin,pair,papillat,peduncle,per,portion,prickle,primary,principal,reflexe,regularly,rest,ruit,scattered,shallowly,shap,similar,spaced,stellate-pubescent,still,tall,tamen,time,unarmed,uniformly,uniseriate,usually,vary,vein,visible,weakly,without,woody,ympodial	apart,armed,arrangement,bud,colour,connation,corolla,decurrency,feature,form,fruit,height,history,life,na,number,outline,papilla,papillate,reproduction,seed,shape,spacing,sympodial,texture,type,width,winging	0.3,0.4-3,0.5,0.8-1,0.9-5,1,1-1.5,1.5,1.5-2,2-5,4-13,5,5-30,6-25,6-8,7-8,9-11,abruptly,acute,along,anthesi,base,berry,brown,c.,capitate,cm,connivent,dark,decurrent,densely,di-,diameter,elliptic,equal,extend,flower,geminate,glabrous,green,greenish,lateral,leaf,length,like,lobed,long,long-stalked,long-styled,long-triangular,mature,midpoint,minute,minutely,mixture,mm,moderately,node,occasionally,onto,ovoid-reniform,pale,petiole,poricidal,porrect,present,prickly,pubescent,ray,red,reddish,reflexed,sagittate,sessile,short,short-stalked,short-styled,shrub,simple,size,slender,sparsely,spherical,spreading,stellate,stem,stiff,strongly,surface,tannish,tapering,tip,treelet,trichome,trifoliate,unicellular,unit,upward,varying,way,white,wide,wing,winged,yellow	apart,armed,na,outline,papillate,sympodial
